city,timestamp,temperature,season
New York,2010-04-21,9.716607699396162,spring
New York,2010-04-22,9.370445513623954,spring
New York,2010-04-23,1.2419364066797396,spring
New York,2010-04-24,-1.6252579120216915,spring
New York,2010-04-25,10.512649956305037,spring
New York,2010-04-26,7.5630412515506595,spring
New York,2010-04-27,18.523983343672498,spring
New York,2010-04-28,9.113173305873056,spring
New York,2010-04-29,6.895242353902645,spring
New York,2010-04-30,13.158458915179114,spring
New York,2010-05-01,15.529766069642577,spring
New York,2010-05-02,15.422972018766847,spring
New York,2010-05-03,14.595662085625339,spring
New York,2010-05-04,10.695923538037041,spring
New York,2010-05-05,12.065583253427002,spring
New York,2010-05-06,6.249515698398538,spring
New York,2010-05-07,2.7127291032070557,spring
New York,2010-05-08,6.549946330512579,spring
New York,2010-05-09,5.227813245551707,spring
New York,2010-05-10,8.996587922914042,spring
New York,2010-05-11,12.060261671551956,spring
New York,2010-05-12,12.64592730764473,spring
New York,2010-05-13,15.03946975121049,spring
New York,2010-05-14,11.875797341377206,spring
New York,2010-05-15,16.28980037118971,spring
New York,2010-05-16,10.648440436483325,spring
New York,2010-05-17,14.93627733862919,spring
New York,2010-05-18,9.874145786704709,spring
New York,2010-05-19,18.178306749778887,spring
New York,2010-05-20,13.982908675660408,spring
New York,2010-05-21,8.607824831732689,spring
New York,2010-05-22,11.798264676992547,spring
New York,2010-05-23,2.6971192196957627,spring
New York,2010-05-24,15.408301358720255,spring
New York,2010-05-25,14.25564071902677,spring
New York,2010-05-26,14.57164644215398,spring
New York,2010-05-27,12.887936658391125,spring
New York,2010-05-28,15.844250605938212,spring
New York,2010-05-29,5.54126501986167,spring
New York,2010-05-30,9.510869668860831,spring
New York,2010-05-31,-4.995769218401751,spring
New York,2010-06-01,28.714249592043156,summer
New York,2010-06-02,23.447783787050785,summer
New York,2010-06-03,22.517232817298492,summer
New York,2010-06-04,26.03380906012893,summer
New York,2010-06-05,18.80948041400887,summer
New York,2010-06-06,25.838378601173957,summer
New York,2010-06-07,30.58421071228503,summer
New York,2010-06-08,23.69503096296607,summer
New York,2010-06-09,24.0200478513898,summer
New York,2010-06-10,35.71499763237841,summer
New York,2010-06-11,16.27178152250005,summer
New York,2010-06-12,26.94765368519143,summer
New York,2010-06-13,29.089242804921888,summer
New York,2010-06-14,22.177151117739427,summer
New York,2010-06-15,21.392934094161667,summer
New York,2010-06-16,29.34696175058945,summer
New York,2010-06-17,29.80453297428822,summer
New York,2010-06-18,25.786622346077408,summer
New York,2010-06-19,28.27862468902828,summer
New York,2010-06-20,30.25731259637508,summer
New York,2010-06-21,27.96783629761556,summer
New York,2010-06-22,25.3892134077013,summer
New York,2010-06-23,18.408157829228536,summer
New York,2010-06-24,22.759432227023453,summer
New York,2010-06-25,37.83618478246041,summer
New York,2010-06-26,20.968473292391028,summer
New York,2010-06-27,17.446570188434585,summer
New York,2010-06-28,18.921795128385423,summer
New York,2010-06-29,32.13796513744171,summer
New York,2010-06-30,18.126121585296307,summer
New York,2010-07-01,16.16021136167453,summer
New York,2010-07-02,23.56941170263566,summer
New York,2010-07-03,24.48158311812598,summer
New York,2010-07-04,33.514800586075,summer
New York,2010-07-05,30.75177935617627,summer
New York,2010-07-06,24.83389960248027,summer
New York,2010-07-07,22.42637646188129,summer
New York,2010-07-08,29.966301605705112,summer
New York,2010-07-09,25.304427496228328,summer
New York,2010-07-10,15.985226577150367,summer
New York,2010-07-11,15.427824250382452,summer
New York,2010-07-12,31.498663458116148,summer
New York,2010-07-13,20.754331518206946,summer
New York,2010-07-14,17.44869322950758,summer
New York,2010-07-15,24.897160969976824,summer
New York,2010-07-16,34.77434978781649,summer
New York,2010-07-17,24.31599127410518,summer
New York,2010-07-18,23.566681062536386,summer
New York,2010-07-19,25.923451310608495,summer
New York,2010-07-20,29.41455695607427,summer
New York,2010-07-21,26.394364640688103,summer
New York,2010-07-22,16.49089331294661,summer
New York,2010-07-23,30.35321046045126,summer
New York,2010-07-24,17.927560789090645,summer
New York,2010-07-25,15.413948376200915,summer
New York,2010-07-26,34.180806272575694,summer
New York,2010-07-27,25.530602149393854,summer
New York,2010-07-28,28.800174327109918,summer
New York,2010-07-29,31.192150950874947,summer
New York,2010-07-30,29.02606792124057,summer
New York,2010-07-31,26.6435956189138,summer
New York,2010-08-01,28.976014236642005,summer
New York,2010-08-02,20.46445340266717,summer
New York,2010-08-03,23.372703896440676,summer
New York,2010-08-04,31.236560599128342,summer
New York,2010-08-05,28.592274093742624,summer
New York,2010-08-06,27.947462422258322,summer
New York,2010-08-07,22.210715184272672,summer
New York,2010-08-08,28.985502088231488,summer
New York,2010-08-09,20.01238056001261,summer
New York,2010-08-10,27.935433586106406,summer
New York,2010-08-11,25.370694419937145,summer
New York,2010-08-12,20.603793183005372,summer
New York,2010-08-13,28.06880941930869,summer
New York,2010-08-14,24.78885638006579,summer
New York,2010-08-15,18.162499672851116,summer
New York,2010-08-16,20.817222089908896,summer
New York,2010-08-17,28.294138764400902,summer
New York,2010-08-18,21.16783159517934,summer
New York,2010-08-19,26.349641620003037,summer
New York,2010-08-20,21.526413480031916,summer
New York,2010-08-21,16.342699932785635,summer
New York,2010-08-22,24.09362451448491,summer
New York,2010-08-23,28.028827295123733,summer
New York,2010-08-24,32.72295544836223,summer
New York,2010-08-25,25.41212011017079,summer
New York,2010-08-26,24.50219258593418,summer
New York,2010-08-27,30.393841054683357,summer
New York,2010-08-28,30.81614957009363,summer
New York,2010-08-29,22.548753630397652,summer
New York,2010-08-30,20.91094477271987,summer
New York,2010-08-31,25.074536972868675,summer
New York,2010-09-01,19.29015879257793,autumn
New York,2010-09-02,12.955484504490634,autumn
New York,2010-09-03,9.074011493238636,autumn
New York,2010-09-04,8.150767196825047,autumn
New York,2010-09-05,15.73548821638951,autumn
New York,2010-09-06,20.389149228949144,autumn
New York,2010-09-07,18.26271217241642,autumn
New York,2010-09-08,11.469821653858666,autumn
New York,2010-09-09,20.09639528023052,autumn
New York,2010-09-10,28.000368452674238,autumn
New York,2010-09-11,13.315830368139816,autumn
New York,2010-09-12,11.97396927105647,autumn
New York,2010-09-13,11.831015776136677,autumn
New York,2010-09-14,13.998606078170583,autumn
New York,2010-09-15,21.268033838107762,autumn
New York,2010-09-16,2.942843413203173,autumn
New York,2010-09-17,15.057857021036842,autumn
New York,2010-09-18,6.799544053669697,autumn
New York,2010-09-19,12.5300979913468,autumn
New York,2010-09-20,9.340772688756353,autumn
New York,2010-09-21,16.31165327729737,autumn
New York,2010-09-22,23.12431816389136,autumn
New York,2010-09-23,11.90803050200304,autumn
New York,2010-09-24,22.890370158765982,autumn
New York,2010-09-25,15.860901134948545,autumn
New York,2010-09-26,18.760592505624302,autumn
New York,2010-09-27,14.64385779217059,autumn
New York,2010-09-28,7.332309520166005,autumn
New York,2010-09-29,14.86715536210322,autumn
New York,2010-09-30,14.395569621601194,autumn
New York,2010-10-01,13.367813715898581,autumn
New York,2010-10-02,10.086066702575884,autumn
New York,2010-10-03,8.048057610649545,autumn
New York,2010-10-04,11.82207708613407,autumn
New York,2010-10-05,10.230771597868415,autumn
New York,2010-10-06,15.661097556173972,autumn
New York,2010-10-07,21.011595630502924,autumn
New York,2010-10-08,11.474539423976013,autumn
New York,2010-10-09,4.504765790355965,autumn
New York,2010-10-10,25.963150061197446,autumn
New York,2010-10-11,11.510059340029265,autumn
New York,2010-10-12,11.063441263281204,autumn
New York,2010-10-13,13.500920622353332,autumn
New York,2010-10-14,17.148705034236258,autumn
New York,2010-10-15,15.929796410731242,autumn
New York,2010-10-16,10.856574673768382,autumn
New York,2010-10-17,9.678862329765389,autumn
New York,2010-10-18,15.75548860583983,autumn
New York,2010-10-19,22.318789095869377,autumn
New York,2010-10-20,34.50131570117101,autumn
New York,2010-10-21,19.00870721752172,autumn
New York,2010-10-22,8.91883379087703,autumn
New York,2010-10-23,20.12155448097744,autumn
New York,2010-10-24,19.309415537999318,autumn
New York,2010-10-25,15.114589829993093,autumn
New York,2010-10-26,25.715015805620617,autumn
New York,2010-10-27,20.314343767589456,autumn
New York,2010-10-28,19.547542515998824,autumn
New York,2010-10-29,8.452260701329505,autumn
New York,2010-10-30,18.35234739845937,autumn
New York,2010-10-31,15.0362279059415,autumn
New York,2010-11-01,8.984788678695018,autumn
New York,2010-11-02,14.241010504561894,autumn
New York,2010-11-03,16.16342450696402,autumn
New York,2010-11-04,11.967711467935635,autumn
New York,2010-11-05,18.944439246934284,autumn
New York,2010-11-06,12.59828698912182,autumn
New York,2010-11-07,18.53647309534323,autumn
New York,2010-11-08,11.882381892368782,autumn
New York,2010-11-09,19.905987133267374,autumn
New York,2010-11-10,16.82988872746936,autumn
New York,2010-11-11,15.991165391645653,autumn
New York,2010-11-12,17.082695001464423,autumn
New York,2010-11-13,20.22881961610229,autumn
New York,2010-11-14,23.556689738700314,autumn
New York,2010-11-15,13.149536385827298,autumn
New York,2010-11-16,14.850752343187581,autumn
New York,2010-11-17,11.369738282432817,autumn
New York,2010-11-18,16.783967563329952,autumn
New York,2010-11-19,15.910200699993698,autumn
New York,2010-11-20,9.84868262220333,autumn
New York,2010-11-21,22.997126530831626,autumn
New York,2010-11-22,21.01561953094804,autumn
New York,2010-11-23,9.590699493454549,autumn
New York,2010-11-24,6.271659841587651,autumn
New York,2010-11-25,15.92355934378244,autumn
New York,2010-11-26,13.632429407149768,autumn
New York,2010-11-27,27.245163189739007,autumn
New York,2010-11-28,22.42204320305965,autumn
New York,2010-11-29,11.40426262715597,autumn
New York,2010-11-30,15.231339533438804,autumn
New York,2010-12-01,-6.325943878526326,winter
New York,2010-12-02,5.292359141230014,winter
New York,2010-12-03,5.929474844812447,winter
New York,2010-12-04,8.926357473376951,winter
New York,2010-12-05,4.516447492851368,winter
New York,2010-12-06,-7.710080317776008,winter
New York,2010-12-07,-3.9509288566345684,winter
New York,2010-12-08,5.7805132465662465,winter
New York,2010-12-09,6.013803948717089,winter
New York,2010-12-10,0.1786645389687022,winter
New York,2010-12-11,5.179214225195345,winter
New York,2010-12-12,2.7291585078333225,winter
New York,2010-12-13,1.7270481902828299,winter
New York,2010-12-14,0.023567641153409997,winter
New York,2010-12-15,-1.9203458140321539,winter
New York,2010-12-16,0.5972828628546065,winter
New York,2010-12-17,4.104664144370915,winter
New York,2010-12-18,1.20933948036067,winter
New York,2010-12-19,-5.556663830218266,winter
New York,2010-12-20,1.7214095232019657,winter
New York,2010-12-21,3.429021360864471,winter
New York,2010-12-22,3.400828367991523,winter
New York,2010-12-23,-6.835524679309541,winter
New York,2010-12-24,1.0402523343735623,winter
New York,2010-12-25,-8.220406291649946,winter
New York,2010-12-26,-3.5882334435419216,winter
New York,2010-12-27,4.4104056951061015,winter
New York,2010-12-28,-3.1512979840507787,winter
New York,2010-12-29,5.56699799416958,winter
New York,2010-12-30,5.7721974624004835,winter
New York,2010-12-31,2.733388149301933,winter
New York,2011-01-01,3.4950458928724566,winter
New York,2011-01-02,-1.0887892414005704,winter
New York,2011-01-03,-5.677459630999197,winter
New York,2011-01-04,6.865618271908014,winter
New York,2011-01-05,-8.152959080699508,winter
New York,2011-01-06,-3.7413027665880847,winter
New York,2011-01-07,3.3540745231502656,winter
New York,2011-01-08,-3.9893911991197673,winter
New York,2011-01-09,-5.376636723311304,winter
New York,2011-01-10,-1.4305911437294536,winter
New York,2011-01-11,3.2646285656830774,winter
New York,2011-01-12,4.10660660984713,winter
New York,2011-01-13,4.667537764077489,winter
New York,2011-01-14,7.68094196465166,winter
New York,2011-01-15,9.83182628724853,winter
New York,2011-01-16,7.693091709793169,winter
New York,2011-01-17,-2.2663616444173367,winter
New York,2011-01-18,-11.29148977240715,winter
New York,2011-01-19,-1.931484486118924,winter
New York,2011-01-20,3.828186549891873,winter
New York,2011-01-21,10.540104373795389,winter
New York,2011-01-22,4.369105170153352,winter
New York,2011-01-23,2.7395719595186065,winter
New York,2011-01-24,0.7707600158795459,winter
New York,2011-01-25,9.954128416467373,winter
New York,2011-01-26,1.1312039259740176,winter
New York,2011-01-27,-2.437332455876526,winter
New York,2011-01-28,0.8520193400855315,winter
New York,2011-01-29,5.842010875350505,winter
New York,2011-01-30,-0.5559418881373543,winter
New York,2011-01-31,-0.2418601420958093,winter
New York,2011-02-01,2.233192728796502,winter
New York,2011-02-02,1.9078407851697134,winter
New York,2011-02-03,-8.737093933720004,winter
New York,2011-02-04,-1.30651206623718,winter
New York,2011-02-05,-1.6721919875398115,winter
New York,2011-02-06,2.8494192551789737,winter
New York,2011-02-07,-1.5697235945170018,winter
New York,2011-02-08,2.6270346945224023,winter
New York,2011-02-09,-0.715344191124333,winter
New York,2011-02-10,-7.446706687850395,winter
New York,2011-02-11,-4.767131292541549,winter
New York,2011-02-12,-4.710349396746975,winter
New York,2011-02-13,4.618112981762071,winter
New York,2011-02-14,-3.5322958618035436,winter
New York,2011-02-15,2.4910551369432095,winter
New York,2011-02-16,-2.766270890469439,winter
New York,2011-02-17,1.4790534785887102,winter
New York,2011-02-18,7.757895506028534,winter
New York,2011-02-19,-3.94557373718452,winter
New York,2011-02-20,-1.693883589832198,winter
New York,2011-02-21,4.273020589649704,winter
New York,2011-02-22,-2.258152457490029,winter
New York,2011-02-23,5.882530247183953,winter
New York,2011-02-24,4.337242154360222,winter
New York,2011-02-25,-2.9883406728947532,winter
New York,2011-02-26,5.570996186943575,winter
New York,2011-02-27,-6.574786866428055,winter
New York,2011-02-28,-8.367604849823689,winter
New York,2011-03-01,7.671790146478753,spring
New York,2011-03-02,8.861243259573408,spring
New York,2011-03-03,14.37706658435974,spring
New York,2011-03-04,7.184736548799721,spring
New York,2011-03-05,13.069350580860366,spring
New York,2011-03-06,11.694237328224096,spring
New York,2011-03-07,2.9188223319389097,spring
New York,2011-03-08,12.932643276857318,spring
New York,2011-03-09,-5.463049771790979,spring
New York,2011-03-10,12.98260138919331,spring
New York,2011-03-11,16.270388328332942,spring
New York,2011-03-12,11.068213951323374,spring
New York,2011-03-13,6.470935546164517,spring
New York,2011-03-14,3.5501426267514855,spring
New York,2011-03-15,6.342764169243038,spring
New York,2011-03-16,4.321230674905374,spring
New York,2011-03-17,5.699796243071715,spring
New York,2011-03-18,5.270344662863967,spring
New York,2011-03-19,11.387454379334208,spring
New York,2011-03-20,17.466320787699658,spring
New York,2011-03-21,4.42261893749283,spring
New York,2011-03-22,9.837699198433283,spring
New York,2011-03-23,14.078091775258418,spring
New York,2011-03-24,17.297523916763303,spring
New York,2011-03-25,17.95321550585029,spring
New York,2011-03-26,12.4231836581782,spring
New York,2011-03-27,10.591153274669507,spring
New York,2011-03-28,10.1229236459385,spring
New York,2011-03-29,2.0820494521938055,spring
New York,2011-03-30,8.342733645435636,spring
New York,2011-03-31,8.586044460716744,spring
New York,2011-04-01,14.092451188541174,spring
New York,2011-04-02,6.878578955992162,spring
New York,2011-04-03,11.646209511883217,spring
New York,2011-04-04,-0.5335925316971881,spring
New York,2011-04-05,5.465768635591334,spring
New York,2011-04-06,20.189784111697158,spring
New York,2011-04-07,16.845339286979183,spring
New York,2011-04-08,11.12526282533764,spring
New York,2011-04-09,6.4395687536879755,spring
New York,2011-04-10,4.565071727286459,spring
New York,2011-04-11,8.816526084336958,spring
New York,2011-04-12,4.571879373562546,spring
New York,2011-04-13,-0.16696676540297162,spring
New York,2011-04-14,6.347087268067408,spring
New York,2011-04-15,7.3039204763447785,spring
New York,2011-04-16,11.244306274952162,spring
New York,2011-04-17,8.16134918977426,spring
New York,2011-04-18,9.299309424898654,spring
New York,2011-04-19,8.529787432768783,spring
New York,2011-04-20,9.43776472971251,spring
New York,2011-04-21,16.175230578422344,spring
New York,2011-04-22,7.165699098515181,spring
New York,2011-04-23,17.298864353985866,spring
New York,2011-04-24,12.559559185059065,spring
New York,2011-04-25,13.179668993534221,spring
New York,2011-04-26,11.570029457637661,spring
New York,2011-04-27,-0.13508799697758178,spring
New York,2011-04-28,18.213204687711503,spring
New York,2011-04-29,8.931554189379705,spring
New York,2011-04-30,19.179045862891144,spring
New York,2011-05-01,13.049458082356633,spring
New York,2011-05-02,14.42752201806598,spring
New York,2011-05-03,12.518507954690058,spring
New York,2011-05-04,3.5296197736992188,spring
New York,2011-05-05,11.497880443319529,spring
New York,2011-05-06,11.742522335128402,spring
New York,2011-05-07,6.291321750020998,spring
New York,2011-05-08,6.666851912532491,spring
New York,2011-05-09,13.029929271850733,spring
New York,2011-05-10,13.043843873938506,spring
New York,2011-05-11,4.461305180794566,spring
New York,2011-05-12,4.591259503762851,spring
New York,2011-05-13,5.253905958164834,spring
New York,2011-05-14,17.027126809518357,spring
New York,2011-05-15,21.277958555474953,spring
New York,2011-05-16,9.952452600353574,spring
New York,2011-05-17,13.660512177704998,spring
New York,2011-05-18,3.3402678347522032,spring
New York,2011-05-19,12.775034862251923,spring
New York,2011-05-20,11.761744850945025,spring
New York,2011-05-21,11.059905830849361,spring
New York,2011-05-22,5.84125740422816,spring
New York,2011-05-23,8.146389958400926,spring
New York,2011-05-24,6.0435230300651,spring
New York,2011-05-25,11.756606238493514,spring
New York,2011-05-26,16.822899644376065,spring
New York,2011-05-27,15.352053601232182,spring
New York,2011-05-28,1.590577107123277,spring
New York,2011-05-29,10.42740884932866,spring
New York,2011-05-30,11.08894434744762,spring
New York,2011-05-31,5.211273315705646,spring
New York,2011-06-01,19.92357393188621,summer
New York,2011-06-02,26.4057530716084,summer
New York,2011-06-03,28.12663435187834,summer
New York,2011-06-04,23.725480777117205,summer
New York,2011-06-05,22.402429522860622,summer
New York,2011-06-06,27.095834738474228,summer
New York,2011-06-07,25.048276109382673,summer
New York,2011-06-08,34.64279490420068,summer
New York,2011-06-09,28.18197503143599,summer
New York,2011-06-10,25.580374246999337,summer
New York,2011-06-11,24.82583027356105,summer
New York,2011-06-12,20.01916451519176,summer
New York,2011-06-13,25.796631092826676,summer
New York,2011-06-14,30.7075474540542,summer
New York,2011-06-15,33.734965740779465,summer
New York,2011-06-16,30.280119161877295,summer
New York,2011-06-17,28.558023862500164,summer
New York,2011-06-18,22.327073871397225,summer
New York,2011-06-19,26.360946141831384,summer
New York,2011-06-20,20.05608789009461,summer
New York,2011-06-21,33.85697222493075,summer
New York,2011-06-22,20.772616848776067,summer
New York,2011-06-23,28.263039123525175,summer
New York,2011-06-24,26.71380698363836,summer
New York,2011-06-25,21.947254319337635,summer
New York,2011-06-26,18.60309752112678,summer
New York,2011-06-27,22.210906787713842,summer
New York,2011-06-28,21.091356260911493,summer
New York,2011-06-29,26.030615851916572,summer
New York,2011-06-30,29.9437276747409,summer
New York,2011-07-01,22.221490199173346,summer
New York,2011-07-02,37.27709644845017,summer
New York,2011-07-03,24.881273659515443,summer
New York,2011-07-04,30.49190372907325,summer
New York,2011-07-05,20.38615653871412,summer
New York,2011-07-06,21.272957921374374,summer
New York,2011-07-07,31.677306838149107,summer
New York,2011-07-08,24.47999332913534,summer
New York,2011-07-09,28.20271172471773,summer
New York,2011-07-10,21.48303953285779,summer
New York,2011-07-11,17.680677356438466,summer
New York,2011-07-12,34.538470813715215,summer
New York,2011-07-13,29.433126538190308,summer
New York,2011-07-14,16.143042653343365,summer
New York,2011-07-15,28.93479726598728,summer
New York,2011-07-16,23.2667636906998,summer
New York,2011-07-17,29.77934953037865,summer
New York,2011-07-18,29.313062737597043,summer
New York,2011-07-19,28.380551281810224,summer
New York,2011-07-20,23.926571988616328,summer
New York,2011-07-21,26.316788722687086,summer
New York,2011-07-22,15.650411602237433,summer
New York,2011-07-23,26.436734437126074,summer
New York,2011-07-24,34.16472604164531,summer
New York,2011-07-25,19.936989207187516,summer
New York,2011-07-26,29.095194083019603,summer
New York,2011-07-27,15.234424085285852,summer
New York,2011-07-28,27.676248371212,summer
New York,2011-07-29,24.623340229526843,summer
New York,2011-07-30,19.658279104865283,summer
New York,2011-07-31,35.80904195702498,summer
New York,2011-08-01,16.941141531545732,summer
New York,2011-08-02,31.15413992034147,summer
New York,2011-08-03,32.2574697435858,summer
New York,2011-08-04,22.86568208211647,summer
New York,2011-08-05,21.980044193038886,summer
New York,2011-08-06,22.12775856477452,summer
New York,2011-08-07,24.783805024066083,summer
New York,2011-08-08,27.986389068349915,summer
New York,2011-08-09,28.80873196514276,summer
New York,2011-08-10,22.71967156409506,summer
New York,2011-08-11,25.930051076631276,summer
New York,2011-08-12,15.641855160696462,summer
New York,2011-08-13,28.38848594065432,summer
New York,2011-08-14,21.97199540133445,summer
New York,2011-08-15,24.312457479117583,summer
New York,2011-08-16,14.984486433464797,summer
New York,2011-08-17,29.653205466512304,summer
New York,2011-08-18,26.28077944072156,summer
New York,2011-08-19,26.733345229150313,summer
New York,2011-08-20,19.248704342117556,summer
New York,2011-08-21,33.09526544710058,summer
New York,2011-08-22,26.731084679498654,summer
New York,2011-08-23,20.465452371652088,summer
New York,2011-08-24,25.457408544764924,summer
New York,2011-08-25,26.589025351804835,summer
New York,2011-08-26,13.183190695008838,summer
New York,2011-08-27,17.89618004543348,summer
New York,2011-08-28,35.629317551335,summer
New York,2011-08-29,15.881566903823074,summer
New York,2011-08-30,28.154398910910647,summer
New York,2011-08-31,32.30538234026401,summer
New York,2011-09-01,10.300195784233264,autumn
New York,2011-09-02,18.787011024950722,autumn
New York,2011-09-03,13.34411226020527,autumn
New York,2011-09-04,13.996587901041739,autumn
New York,2011-09-05,19.239533754040362,autumn
New York,2011-09-06,19.48814290594672,autumn
New York,2011-09-07,12.09931157013094,autumn
New York,2011-09-08,7.908380359863242,autumn
New York,2011-09-09,10.460304162920341,autumn
New York,2011-09-10,12.076408939325445,autumn
New York,2011-09-11,23.7482179714455,autumn
New York,2011-09-12,22.733333359232013,autumn
New York,2011-09-13,13.543932030478272,autumn
New York,2011-09-14,2.1631660738291565,autumn
New York,2011-09-15,6.226112777200957,autumn
New York,2011-09-16,5.165018763566264,autumn
New York,2011-09-17,14.363005527123054,autumn
New York,2011-09-18,18.11109125318139,autumn
New York,2011-09-19,15.026132507965656,autumn
New York,2011-09-20,11.998576530536512,autumn
New York,2011-09-21,15.156492449253115,autumn
New York,2011-09-22,32.80584490683746,autumn
New York,2011-09-23,17.520175544556864,autumn
New York,2011-09-24,9.244562080812662,autumn
New York,2011-09-25,20.17002396051469,autumn
New York,2011-09-26,15.768331306814805,autumn
New York,2011-09-27,15.369634718165704,autumn
New York,2011-09-28,10.543162018940905,autumn
New York,2011-09-29,21.49893006708452,autumn
New York,2011-09-30,14.50295646602103,autumn
New York,2011-10-01,8.463866974715238,autumn
New York,2011-10-02,4.633675546770082,autumn
New York,2011-10-03,16.520566492108504,autumn
New York,2011-10-04,19.81549477516521,autumn
New York,2011-10-05,12.449949858011173,autumn
New York,2011-10-06,18.905331088558533,autumn
New York,2011-10-07,19.85326761757838,autumn
New York,2011-10-08,19.53960404271959,autumn
New York,2011-10-09,8.219740927438515,autumn
New York,2011-10-10,13.448978569165197,autumn
New York,2011-10-11,18.034568932472695,autumn
New York,2011-10-12,17.66839127718143,autumn
New York,2011-10-13,16.625027300780108,autumn
